id,name,country,sitename,latitude,longitude,collector,collectiondate,CS_number
1092,ESÖ-10,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1093,ESÖ-11,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1094,ESÖ-12,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1095,ESÖ-13,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1096,ESÖ-14,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1097,ESÖ-15,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1098,ESÖ-16,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1099,ESÖ-17,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1100,ESÖ-18,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1101,ESÖ-19,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1102,ESÖ-20,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1103,ESÖ-21,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1104,ESÖ-22,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1105,ESÖ-23,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1106,ESÖ-24,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1107,ESÖ-25,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1108,ESÖ-26,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1109,ESÖ-27,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1110,ESÖ-28,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1111,ESÖ-29,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1112,ESÖ-30,SWE,ESÖ,56.6167,16.5,Jon Ågren,2003-01-01 00:00:00,
1113,Gårdby-1,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1114,Gårdby-2,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1115,Gårdby-5,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1116,Gårdby-26,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1117,Gårdby-27,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1118,Gårdby-28,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1119,Gårdby-29,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1120,Gårdby-30,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1121,Gårdby-6-165,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1122,Gårdby-7-169,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1123,Gårdby-8-171,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1124,Gårdby-9-174,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1125,Gårdby-10-178,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1126,Gårdby-11-180,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1127,Gårdby-12-184,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1128,Gårdby-13-187,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1129,Gårdby-14-190,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1130,Gårdby-15-193,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1131,Gårdby-16-195,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1132,Gårdby-17-198,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1133,Gårdby-18-201,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1134,Gårdby-19-205,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1135,Gårdby-20-208,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1136,Gårdby-21-211,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1137,Gårdby-22-213,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 0:00:00,
1138,Gårdby-23-217,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1139,Gårdby-24-220,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1140,Gårdby-25-222,SWE,Gårdby,56.6167,16.65,Jon Ågren,2003-01-01 00:00:00,
1141,Aledal-18,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1142,Aledal-23,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1143,Aledal-24,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1144,Aledal-25,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1145,Aledal-26,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1146,Aledal-27,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1147,Aledal-28,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1148,Aledal-29,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1149,Aledal-30,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1150,Aledal-31,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1151,Aledal-32,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1152,Aledal-33,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1153,Aledal-1-34,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1154,Aledal-2-36,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1155,Aledal-3-40,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1156,Aledal-4-43,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1157,Aledal-5-46,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1158,Aledal-6-49,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 0:00:00,CS76656
1159,Aledal-7-51,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1160,Aledal-8-55,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1161,Aledal-9-58,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1162,Aledal-10-60,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1163,Aledal-11-63,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1164,Aledal-12-66,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1165,Aledal-13-70,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1166,Aledal-14-73,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,CS77651
1167,Aledal-15-75,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1168,Aledal-16-78,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1169,Aledal-17-82,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1170,Aledal-19-84,SWE,Aledal,56.7,16.5167,Jon Ågren,2003-01-01 00:00:00,
1171,Jul-2,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1172,Jul-14,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1173,Jul-29,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1174,Jul-31,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1175,Jul-32,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1176,Jul-33,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1177,Jul-38,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1178,Jul-39,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1179,Jul-40,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1180,Jul-45,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1181,Jul-47,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1182,Jul-64,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1183,Jul-68,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1184,Jul-70,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1185,Jul-71,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1186,Jul-72,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1187,Jul-74,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1188,Jul-77,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1189,Jul-78,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1190,Jul-79,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1191,Jul-80,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1192,Jul-84,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1193,Jul-86,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1194,Jul-87,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1195,Jul-88,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1196,Jul-89,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1197,Jul-91,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1198,Jul-93,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1199,Jul-94,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1200,Jul-99,SWE,Jul,59.15,16.1167,Jon Ågren,2001-01-01 00:00:00,
1201,Hjä-1,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1202,Hjä-2,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1203,Hjä-4,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1204,Hjä-7,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1205,Hjä-9,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1206,Hjä-14,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1207,Hjä-16,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1208,Hjä-27,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1209,Hjä-28,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1210,Hjä-30,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1211,Hjä-40,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1212,Hjä-42,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1213,Hjä-49,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1214,Hjä-50,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1215,Hjä-52,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1216,Hjä-53,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1217,Hjä-55,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1218,Hjä-61,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1219,Hjä-63,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1220,Hjä-64,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1221,Hjä-65,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1222,Hjä-68,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1223,Hjä-69,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1224,Hjä-70,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1225,Hjä-71,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1226,Hjä-76,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1227,Hjä-86,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1228,Hjä-87,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1229,Hjä-88,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1230,Hjä-89,SWE,Hjä,59.3,15.4167,Jon Ågren,2001-01-01 00:00:00,
1231,Tos-1,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1232,Tos-2,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1233,Tos-3,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1234,Tos-5,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1235,Tos-6,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1236,Tos-7,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1237,Tos-34,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1238,Tos-39,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1239,Tos-50,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1240,Tos-62,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1241,Tos-64,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1242,Tos-71,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1243,Tos-76,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1244,Tos-79,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1245,Tos-91,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1246,Tos-30-371,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1247,Tos-31-374,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1248,Tos-43-375,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1249,Tos-46-378,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1250,Tos-51-380,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1251,Tos-58-382,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1252,Tos-75-384,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1253,Tos-80-385,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1254,Tos-82-387,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 0:00:00,CS77379
1255,Tos-85-389,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1256,Tos-93-391,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1257,Tos-95-393,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 0:00:00,CS77380
1258,Tos-96-395,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1259,Tos-97-398,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1260,Tos-98-400,SWE,Tos,59.4333,17.0167,Jon Ågren,2001-01-01 00:00:00,
1261,Kö-4,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1262,Kö-11,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1263,Kö-12,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1264,Kö-13,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1265,Kö-19,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1266,Kö-20,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1267,Kö-23,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1268,Kö-24,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1269,Kö-26,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1270,Kö-27,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1271,Kö-28,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1272,Kö-31,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1273,Kö-33,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1274,Kö-34,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1275,Kö-35,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1276,Kö-36,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1277,Kö-37,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1278,Kö-38,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1279,Kö-40,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1280,Kö-41,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1281,Kö-42,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1282,Kö-43,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1283,Kö-44,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1284,Kö-45,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1285,Kö-49,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1286,Kö-50,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1287,Kö-51,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1288,Kö-52,SWE,Kö,59.5167,15.9667,Jon Ågren,2001-01-01 00:00:00,
1289,Ängsö-2,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1290,Ängsö-10,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1291,Ängsö-24,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1292,Ängsö-25,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1293,Ängsö-29,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1294,Ängsö-30,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1295,Ängsö-31,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1296,Ängsö-40,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1297,Ängsö-45,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1298,Ängsö-52,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1299,Ängsö-73,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1300,Ängsö-75,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1301,Ängsö-77,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1302,Ängsö-78,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1303,Ängsö-12-402,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1304,Ängsö-22-403,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1305,Ängsö-26-405,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1306,Ängsö-28-407,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1307,Ängsö-38-410,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1308,Ängsö-42-411,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1309,Ängsö-46-413,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1310,Ängsö-47-415,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1311,Ängsö-48-417,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1312,Ängsö-57-419,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1313,Ängsö-59-422,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,CS77658
1314,Ängsö-61-423,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1315,Ängsö-62-426,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1316,Ängsö-70-427,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1317,Ängsö-74-430,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 0:00:00,CS76665
1318,Ängsö-80-432,SWE,Ängsö,59.5667,16.8667,Jon Ågren,2001-01-01 00:00:00,
1319,He-8,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1320,He-10,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1321,He-16,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1322,He-17,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1323,He-18,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1324,He-20,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1325,He-21,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1326,He-22,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1327,He-25,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1328,He-27,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1329,He-28,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1330,He-30,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1331,He-31,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1332,He-32,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1333,He-41,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1334,He-43,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1335,He-47,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1336,He-49,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1337,He-52,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1338,He-56,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1339,He-57,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1340,He-58,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1341,He-66,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1342,He-69,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1343,He-73,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1344,He-74,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1345,He-76,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1346,He-85,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1347,He-96,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1348,He-99,SWE,He,59.6833,15.75,Jon Ågren,2001-01-01 00:00:00,
1349,Ham-4,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1350,Ham-5,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1351,Ham-11,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1352,Ham-12,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1353,Ham-15,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1354,Ham-16,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1355,Ham-17,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1356,Ham-21,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1357,Ham-23,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1358,Ham-28,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1359,Ham-1-226,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1360,Ham-2-228,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1361,Ham-3-230,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1362,Ham-6-232,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1363,Ham-7-233,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1364,Ham-8-235,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1365,Ham-9-238,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1366,Ham-10-239,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1367,Ham-13-241,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1368,Ham-14-243,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
1369,Ham-18-245,SWE,Ham,59.7833,17.5833,Jon Ågren,2004-01-01 00:00:00,
